ID;PY;pops_left_drc;region;genus;spec;order;nmethod;pop;degN;degE;n_pp;perc;n2;dl2;
paolucci;2013;7;Europe;Nasonia;vitripennis;Hymenoptera;poplevel; LAT;56.85626667;25.20038333;8;39.94065282;26;14;
paolucci;2013;7;Europe;Nasonia;vitripennis;Hymenoptera;poplevel; LAT;56.85626667;25.20038333;8;27.86839713;26;15;
paolucci;2013;7;Europe;Nasonia;vitripennis;Hymenoptera;poplevel; LAT;56.85626667;25.20038333;8;0;26;16;
paolucci;2013;7;Europe;Nasonia;vitripennis;Hymenoptera;poplevel; LAT;56.85626667;25.20038333;8;0;26;18;
paolucci;2013;7;Europe;Nasonia;vitripennis;Hymenoptera;poplevel; OUL;61.26125833;22.22332222;8;100;21;8;
paolucci;2013;7;Europe;Nasonia;vitripennis;Hymenoptera;poplevel; OUL;61.26125833;22.22332222;8;95.66965401;21;10;
paolucci;2013;7;Europe;Nasonia;vitripennis;Hymenoptera;poplevel; OUL;61.26125833;22.22332222;8;90.7710138;21;12;
paolucci;2013;7;Europe;Nasonia;vitripennis;Hymenoptera;poplevel; OUL;61.26125833;22.22332222;8;100;21;13;
paolucci;2013;7;Europe;Nasonia;vitripennis;Hymenoptera;poplevel; OUL;61.26125833;22.22332222;8;95.17769185;21;14;
paolucci;2013;7;Europe;Nasonia;vitripennis;Hymenoptera;poplevel; OUL;61.26125833;22.22332222;8;78.94453936;21;15;
paolucci;2013;7;Europe;Nasonia;vitripennis;Hymenoptera;poplevel; OUL;61.26125833;22.22332222;8;27.41759834;21;16;
paolucci;2013;7;Europe;Nasonia;vitripennis;Hymenoptera;poplevel; OUL;61.26125833;22.22332222;8;17.92784422;21;18;
paolucci;2013;7;Europe;Nasonia;vitripennis;Hymenoptera;poplevel; SCH;50.33225;9.513055556;8;66.56515701;22;8;
paolucci;2013;7;Europe;Nasonia;vitripennis;Hymenoptera;poplevel; SCH;50.33225;9.513055556;8;42.15448251;22;10;
paolucci;2013;7;Europe;Nasonia;vitripennis;Hymenoptera;poplevel; SCH;50.33225;9.513055556;8;47.44217646;22;12;
paolucci;2013;7;Europe;Nasonia;vitripennis;Hymenoptera;poplevel; SCH;50.33225;9.513055556;8;47.27852212;22;13;
paolucci;2013;7;Europe;Nasonia;vitripennis;Hymenoptera;poplevel; SCH;50.33225;9.513055556;8;15.69423213;22;14;
paolucci;2013;7;Europe;Nasonia;vitripennis;Hymenoptera;poplevel; SCH;50.33225;9.513055556;8;0;22;15;
paolucci;2013;7;Europe;Nasonia;vitripennis;Hymenoptera;poplevel; SCH;50.33225;9.513055556;8;0;22;16;
paolucci;2013;7;Europe;Nasonia;vitripennis;Hymenoptera;poplevel; SCH;50.33225;9.513055556;8;0;22;18;
paolucci;2013;7;Europe;Nasonia;vitripennis;Hymenoptera;poplevel; SWI;46.73587222;7.115927778;8;60.68259249;26;8;
paolucci;2013;7;Europe;Nasonia;vitripennis;Hymenoptera;poplevel; SWI;46.73587222;7.115927778;8;44.88025657;26;10;
paolucci;2013;7;Europe;Nasonia;vitripennis;Hymenoptera;poplevel; SWI;46.73587222;7.115927778;8;67.95891656;26;12;
paolucci;2013;7;Europe;Nasonia;vitripennis;Hymenoptera;poplevel; SWI;46.73587222;7.115927778;8;61.76882575;26;13;
paolucci;2013;7;Europe;Nasonia;vitripennis;Hymenoptera;poplevel; SWI;46.73587222;7.115927778;8;38.93654647;26;14;
paolucci;2013;7;Europe;Nasonia;vitripennis;Hymenoptera;poplevel; SWI;46.73587222;7.115927778;8;7.639201111;26;15;
paolucci;2013;7;Europe;Nasonia;vitripennis;Hymenoptera;poplevel; SWI;46.73587222;7.115927778;8;0;26;16;
paolucci;2013;7;Europe;Nasonia;vitripennis;Hymenoptera;poplevel; SWI;46.73587222;7.115927778;8;0;26;18;
paolucci;2013;7;Europe;Nasonia;vitripennis;Hymenoptera;poplevel; TUR;65.06115556;25.528;8;100;26;8;
paolucci;2013;7;Europe;Nasonia;vitripennis;Hymenoptera;poplevel; TUR;65.06115556;25.528;8;100;26;10;
paolucci;2013;7;Europe;Nasonia;vitripennis;Hymenoptera;poplevel; TUR;65.06115556;25.528;8;100;26;12;
paolucci;2013;7;Europe;Nasonia;vitripennis;Hymenoptera;poplevel; TUR;65.06115556;25.528;8;100;26;13;
paolucci;2013;7;Europe;Nasonia;vitripennis;Hymenoptera;poplevel; TUR;65.06115556;25.528;8;100;26;14;
paolucci;2013;7;Europe;Nasonia;vitripennis;Hymenoptera;poplevel; TUR;65.06115556;25.528;8;100;26;15;
paolucci;2013;7;Europe;Nasonia;vitripennis;Hymenoptera;poplevel; TUR;65.06115556;25.528;8;42.0515741;26;16;
paolucci;2013;7;Europe;Nasonia;vitripennis;Hymenoptera;poplevel; TUR;65.06115556;25.528;8;70.43870955;26;18;
pegoraro;2017;6;Europe;Drosophila;melanogaster;Diptera;global average; BOL;46.3;11.22;6;45.26032393;168;8;
pegoraro;2017;6;Europe;Drosophila;melanogaster;Diptera;global average; BOL;46.3;11.22;6;58.28831277;168;10;
pegoraro;2017;6;Europe;Drosophila;melanogaster;Diptera;global average; BOL;46.3;11.22;6;44.1148683;168;12;
pegoraro;2017;6;Europe;Drosophila;melanogaster;Diptera;global average; BOL;46.3;11.22;6;55.72776085;168;14;
pegoraro;2017;6;Europe;Drosophila;melanogaster;Diptera;global average; BOL;46.3;11.22;6;22.68608999;168;16;
pegoraro;2017;6;Europe;Drosophila;melanogaster;Diptera;global average; BOL;46.3;11.22;6;36.81498512;168;18;
pegoraro;2017;6;Europe;Drosophila;melanogaster;Diptera;global average; HU;52.03;5.17;6;58.62512223;168;8;
pegoraro;2017;6;Europe;Drosophila;melanogaster;Diptera;global average; HU;52.03;5.17;6;61.27560035;168;10;
pegoraro;2017;6;Europe;Drosophila;melanogaster;Diptera;global average; HU;52.03;5.17;6;44.42933415;168;12;
pegoraro;2017;6;Europe;Drosophila;melanogaster;Diptera;global average; HU;52.03;5.17;6;76.48250646;168;14;
pegoraro;2017;6;Europe;Drosophila;melanogaster;Diptera;global average; HU;52.03;5.17;6;26.61746472;168;16;
pegoraro;2017;6;Europe;Drosophila;melanogaster;Diptera;global average; HU;52.03;5.17;6;11.97218357;168;18;
pegoraro;2017;6;Europe;Drosophila;melanogaster;Diptera;global average; KOR;62.01;25.33;6;43.53089972;168;8;
pegoraro;2017;6;Europe;Drosophila;melanogaster;Diptera;global average; KOR;62.01;25.33;6;80.61524966;168;10;
pegoraro;2017;6;Europe;Drosophila;melanogaster;Diptera;global average; KOR;62.01;25.33;6;62.51098217;168;12;
pegoraro;2017;6;Europe;Drosophila;melanogaster;Diptera;global average; KOR;62.01;25.33;6;36.7027153;168;14;
pegoraro;2017;6;Europe;Drosophila;melanogaster;Diptera;global average; KOR;62.01;25.33;6;41.23998847;168;16;
pegoraro;2017;6;Europe;Drosophila;melanogaster;Diptera;global average; KOR;62.01;25.33;6;37.44391681;168;18;
pegoraro;2017;6;Europe;Drosophila;melanogaster;Diptera;global average; MREN;39.2;16.11;6;46.20358353;168;8;
pegoraro;2017;6;Europe;Drosophila;melanogaster;Diptera;global average; MREN;39.2;16.11;6;60.64722036;168;10;
pegoraro;2017;6;Europe;Drosophila;melanogaster;Diptera;global average; MREN;39.2;16.11;6;23.83168354;168;12;
pegoraro;2017;6;Europe;Drosophila;melanogaster;Diptera;global average; MREN;39.2;16.11;6;32.14282266;168;14;
pegoraro;2017;6;Europe;Drosophila;melanogaster;Diptera;global average; MREN;39.2;16.11;6;28.34688893;168;16;
pegoraro;2017;6;Europe;Drosophila;melanogaster;Diptera;global average; MREN;39.2;16.11;6;17.31782704;168;18;
pegoraro;2017;6;Europe;Drosophila;melanogaster;Diptera;global average; SAL;40.38;17.97;6;43.84508971;168;8;
pegoraro;2017;6;Europe;Drosophila;melanogaster;Diptera;global average; SAL;40.38;17.97;6;51.68439215;168;10;
pegoraro;2017;6;Europe;Drosophila;melanogaster;Diptera;global average; SAL;40.38;17.97;6;31.3791396;168;12;
pegoraro;2017;6;Europe;Drosophila;melanogaster;Diptera;global average; SAL;40.38;17.97;6;25.38194497;168;14;
pegoraro;2017;6;Europe;Drosophila;melanogaster;Diptera;global average; SAL;40.38;17.97;6;9.793266293;168;16;
pegoraro;2017;6;Europe;Drosophila;melanogaster;Diptera;global average; SAL;40.38;17.97;6;17.47519789;168;18;
pegoraro;2017;6;Europe;Drosophila;melanogaster;Diptera;global average; SP22;36.97;-2.12;6;84.0969934;168;8;
pegoraro;2017;6;Europe;Drosophila;melanogaster;Diptera;global average; SP22;36.97;-2.12;6;49.48313125;168;10;
pegoraro;2017;6;Europe;Drosophila;melanogaster;Diptera;global average; SP22;36.97;-2.12;6;66.75654689;168;12;
pegoraro;2017;6;Europe;Drosophila;melanogaster;Diptera;global average; SP22;36.97;-2.12;6;51.16717859;168;14;
pegoraro;2017;6;Europe;Drosophila;melanogaster;Diptera;global average; SP22;36.97;-2.12;6;45.17067358;168;16;
pegoraro;2017;6;Europe;Drosophila;melanogaster;Diptera;global average; SP22;36.97;-2.12;6;64.48784134;168;18;
pullin;1986;3;Europe;Inachis;io;Lepidoptera;global average;obernai;48.462222;7.481944;9;100.0309291;94;12;
pullin;1986;3;Europe;Inachis;io;Lepidoptera;global average;obernai;48.462222;7.481944;9;100.1572427;94;14;
pullin;1986;3;Europe;Inachis;io;Lepidoptera;global average;obernai;48.462222;7.481944;9;51.95172223;94;15;
pullin;1986;3;Europe;Inachis;io;Lepidoptera;global average;obernai;48.462222;7.481944;9;29.41761166;94;16;
pullin;1986;3;Europe;Inachis;io;Lepidoptera;global average;obernai;48.462222;7.481944;9;14.75555367;94;17;
pullin;1986;3;Europe;Inachis;io;Lepidoptera;global average;obernai;48.462222;7.481944;9;4.188417397;94;18;
pullin;1986;3;Europe;Inachis;io;Lepidoptera;global average;obernai;48.462222;7.481944;9;1.662145348;94;18.5;
pullin;1986;3;Europe;Inachis;io;Lepidoptera;global average;obernai;48.462222;7.481944;9;1.810652368;94;19;
pullin;1986;3;Europe;Inachis;io;Lepidoptera;global average;obernai;48.462222;7.481944;9;16.70881055;94;23;
pullin;1986;3;Europe;Inachis;io;Lepidoptera;global average;oxford;51.752;-1.2578;9;96.88088037;94;12;
pullin;1986;3;Europe;Inachis;io;Lepidoptera;global average;oxford;51.752;-1.2578;9;99.84181287;94;14;
pullin;1986;3;Europe;Inachis;io;Lepidoptera;global average;oxford;51.752;-1.2578;9;100.1407157;94;15;
pullin;1986;3;Europe;Inachis;io;Lepidoptera;global average;oxford;51.752;-1.2578;9;100.1260775;94;16;
pullin;1986;3;Europe;Inachis;io;Lepidoptera;global average;oxford;51.752;-1.2578;9;99.79506503;94;17;
pullin;1986;3;Europe;Inachis;io;Lepidoptera;global average;oxford;51.752;-1.2578;9;97.88926429;94;18;
pullin;1986;3;Europe;Inachis;io;Lepidoptera;global average;oxford;51.752;-1.2578;9;72.36966679;94;18.5;
pullin;1986;3;Europe;Inachis;io;Lepidoptera;global average;oxford;51.752;-1.2578;9;24.48807576;94;19;
pullin;1986;3;Europe;Inachis;io;Lepidoptera;global average;oxford;51.752;-1.2578;9;25.37014608;94;23;
pullin;1986;3;Europe;Inachis;io;Lepidoptera;global average;southampton;50.9069;-1.4047;9;98.92763293;94;12;
pullin;1986;3;Europe;Inachis;io;Lepidoptera;global average;southampton;50.9069;-1.4047;9;99.9997639;94;14;
pullin;1986;3;Europe;Inachis;io;Lepidoptera;global average;southampton;50.9069;-1.4047;9;99.82623026;94;15;
pullin;1986;3;Europe;Inachis;io;Lepidoptera;global average;southampton;50.9069;-1.4047;9;99.81064765;94;16;
pullin;1986;3;Europe;Inachis;io;Lepidoptera;global average;southampton;50.9069;-1.4047;9;94.91274917;94;17;
pullin;1986;3;Europe;Inachis;io;Lepidoptera;global average;southampton;50.9069;-1.4047;9;41.19594191;94;18;
pullin;1986;3;Europe;Inachis;io;Lepidoptera;global average;southampton;50.9069;-1.4047;9;31.42517159;94;18.5;
pullin;1986;3;Europe;Inachis;io;Lepidoptera;global average;southampton;50.9069;-1.4047;9;34.25176308;94;19;
pullin;1986;3;Europe;Inachis;io;Lepidoptera;global average;southampton;50.9069;-1.4047;9;35.44879105;94;23;
qureshi;2000;3;japan;Helicoverpa;armigera;Lepidoptera;global average; Ishigaki;24.3;124.2;6;92.53731343;65;8;
qureshi;2000;3;japan;Helicoverpa;armigera;Lepidoptera;global average; Ishigaki;24.3;124.2;6;93.65671642;65;10;
qureshi;2000;3;japan;Helicoverpa;armigera;Lepidoptera;global average; Ishigaki;24.3;124.2;6;97.01492537;65;12;
qureshi;2000;3;japan;Helicoverpa;armigera;Lepidoptera;global average; Ishigaki;24.3;124.2;6;74.62686567;65;13;
qureshi;2000;3;japan;Helicoverpa;armigera;Lepidoptera;global average; Ishigaki;24.3;124.2;6;0;65;14;
qureshi;2000;3;japan;Helicoverpa;armigera;Lepidoptera;global average; Ishigaki;24.3;124.2;6;8.582089552;65;16;
qureshi;2000;3;japan;Helicoverpa;armigera;Lepidoptera;global average; Kanazawa;36.6;136.7;6;73.13432836;65;8;
qureshi;2000;3;japan;Helicoverpa;armigera;Lepidoptera;global average; Kanazawa;36.6;136.7;6;77.6119403;65;10;
qureshi;2000;3;japan;Helicoverpa;armigera;Lepidoptera;global average; Kanazawa;36.6;136.7;6;97.01492537;65;12;
qureshi;2000;3;japan;Helicoverpa;armigera;Lepidoptera;global average; Kanazawa;36.6;136.7;6;74.62686567;65;13;
qureshi;2000;3;japan;Helicoverpa;armigera;Lepidoptera;global average; Kanazawa;36.6;136.7;6;0;65;14;
qureshi;2000;3;japan;Helicoverpa;armigera;Lepidoptera;global average; Kanazawa;36.6;136.7;6;-0.746268657;65;16;
qureshi;2000;3;japan;Helicoverpa;armigera;Lepidoptera;global average; Okayama;34.6;134.1;6;76.11940299;65;8;
qureshi;2000;3;japan;Helicoverpa;armigera;Lepidoptera;global average; Okayama;34.6;134.1;6;88.05970149;65;10;
qureshi;2000;3;japan;Helicoverpa;armigera;Lepidoptera;global average; Okayama;34.6;134.1;6;85.82089552;65;12;
qureshi;2000;3;japan;Helicoverpa;armigera;Lepidoptera;global average; Okayama;34.6;134.1;6;39.17910448;65;13;
qureshi;2000;3;japan;Helicoverpa;armigera;Lepidoptera;global average; Okayama;34.6;134.1;6;14.92537313;65;14;
qureshi;2000;3;japan;Helicoverpa;armigera;Lepidoptera;global average; Okayama;34.6;134.1;6;26.49253731;65;16;
reznik;2015;4;Asia;Harmonia;axyridis;Coleoptera;global average; Daegu;35.9;128.6;5;11.55018392;6;10;
reznik;2015;4;Asia;Harmonia;axyridis;Coleoptera;global average; Daegu;35.9;128.6;5;19.97008772;6;12;
reznik;2015;4;Asia;Harmonia;axyridis;Coleoptera;global average; Daegu;35.9;128.6;5;100.168964;6;14;
reznik;2015;4;Asia;Harmonia;axyridis;Coleoptera;global average; Daegu;35.9;128.6;5;100.2271717;6;16;
reznik;2015;4;Asia;Harmonia;axyridis;Coleoptera;global average; Daegu;35.9;128.6;5;100.2853794;6;18;
reznik;2015;4;Asia;Harmonia;axyridis;Coleoptera;global average; Irkutsk;52.3;104.3;5;-0.341296928;6;10;
reznik;2015;4;Asia;Harmonia;axyridis;Coleoptera;global average; Irkutsk;52.3;104.3;5;-0.341296928;6;12;
reznik;2015;4;Asia;Harmonia;axyridis;Coleoptera;global average; Irkutsk;52.3;104.3;5;9.556313993;6;14;
reznik;2015;4;Asia;Harmonia;axyridis;Coleoptera;global average; Irkutsk;52.3;104.3;5;69.96587031;6;16;
reznik;2015;4;Asia;Harmonia;axyridis;Coleoptera;global average; Irkutsk;52.3;104.3;5;77.81569966;6;18;
reznik;2015;4;Europe;Harmonia;axyridis;Coleoptera;global average; Pardubice;50;15.8;5;4.347826087;6;10;
reznik;2015;4;Europe;Harmonia;axyridis;Coleoptera;global average; Pardubice;50;15.8;5;7.692307692;6;12;
reznik;2015;4;Europe;Harmonia;axyridis;Coleoptera;global average; Pardubice;50;15.8;5;85.6187291;6;14;
reznik;2015;4;Europe;Harmonia;axyridis;Coleoptera;global average; Pardubice;50;15.8;5;100;6;16;
reznik;2015;4;Europe;Harmonia;axyridis;Coleoptera;global average; Pardubice;50;15.8;5;100;6;18;
reznik;2015;4;Europe;Harmonia;axyridis;Coleoptera;global average; Sochi;43.6;39.6;5;16.55629139;6;10;
reznik;2015;4;Europe;Harmonia;axyridis;Coleoptera;global average; Sochi;43.6;39.6;5;74.50331126;6;12;
reznik;2015;4;Europe;Harmonia;axyridis;Coleoptera;global average; Sochi;43.6;39.6;5;85.7615894;6;14;
reznik;2015;4;Europe;Harmonia;axyridis;Coleoptera;global average; Sochi;43.6;39.6;5;84.43708609;6;16;
reznik;2015;4;Europe;Harmonia;axyridis;Coleoptera;global average; Sochi;43.6;39.6;5;82.78145695;6;18;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Ivalo1;68.65;27.55;8;100.0671779;443;12;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Ivalo1;68.65;27.55;8;99.8055866;443;13.4;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Ivalo1;68.65;27.55;8;99.70776075;443;15;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Ivalo1;68.65;27.55;8;99.45019395;443;16.5;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Ivalo1;68.65;27.55;8;99.98730741;443;18;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Ivalo1;68.65;27.55;8;99.94582429;443;19.5;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Ivalo1;68.65;27.55;8;94.03494488;443;22;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Ivalo1;68.65;27.55;8;95.74132492;443;24;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Ivalo2;68.65;27.55;8;100.0651656;443;12;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Ivalo2;68.65;27.55;8;99.96532755;443;13.5;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Ivalo2;68.65;27.55;8;99.86548945;443;15;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Ivalo2;68.65;27.55;8;99.6099349;443;16.5;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Ivalo2;68.65;27.55;8;100.1450361;443;18;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Ivalo2;68.65;27.55;8;99.79010783;443;19.5;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Ivalo2;68.65;27.55;8;92.45765781;443;22;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Ivalo2;68.65;27.55;8;93.37539432;443;24;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Kuopio;62.899722;27.683056;8;99.84629577;443;12;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Kuopio;62.899722;27.683056;8;99.90418639;443;13.5;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Kuopio;62.899722;27.683056;8;99.96408924;443;15;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Kuopio;62.899722;27.683056;8;99.86223891;443;16.5;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Kuopio;62.899722;27.683056;8;98.97778177;443;18;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Kuopio;62.899722;27.683056;8;27.58456828;443;19.5;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Kuopio;62.899722;27.683056;8;3.490618315;443;22;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Kuopio;62.899722;27.683056;8;1.888719998;443;24;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Oulo1;65.013333;25.4725;8;99.65838346;443;12;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Oulo1;65.013333;25.4725;8;99.87199054;443;13.5;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Oulo1;65.013333;25.4725;8;99.61643598;443;15;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Oulo1;65.013333;25.4725;8;99.35886918;443;16.5;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Oulo1;65.013333;25.4725;8;99.73020497;443;18;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Oulo1;65.013333;25.4725;8;87.36576033;443;19.5;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Oulo1;65.013333;25.4725;8;30.14878198;443;22;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Oulo1;65.013333;25.4725;8;47.47634069;443;24;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Oulo2;65.013333;25.4725;8;99.81611217;443;12;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Oulo2;65.013333;25.4725;8;99.87400278;443;13.5;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Oulo2;65.013333;25.4725;8;99.61442374;443;15;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Oulo2;65.013333;25.4725;8;99.67231436;443;16.5;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Oulo2;65.013333;25.4725;8;99.57851299;443;18;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Oulo2;65.013333;25.4725;8;82.63389913;443;19.5;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Oulo2;65.013333;25.4725;8;48.44933642;443;22;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Oulo2;65.013333;25.4725;8;36.27559028;443;24;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Punkaharju;61.75;29.4;7;100.1529052;221;16;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Punkaharju;61.75;29.4;7;91.89602446;221;18;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Punkaharju;61.75;29.4;7;23.39449541;221;19;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Punkaharju;61.75;29.4;7;14.06727829;221;20;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Punkaharju;61.75;29.4;7;17.43119266;221;21;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Punkaharju;61.75;29.4;7;16.51376147;221;22;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Punkaharju;61.75;29.4;7;17.43119266;221;24;
riihimaa;1996;8;Japan;Chymomyza;costata;Diptera;global average; Sapporo;43.061944;141.354167;6;98.22907347;443;15;
riihimaa;1996;8;Japan;Chymomyza;costata;Diptera;global average; Sapporo;43.061944;141.354167;6;19.42059853;443;16.5;
riihimaa;1996;8;Japan;Chymomyza;costata;Diptera;global average; Sapporo;43.061944;141.354167;6;-0.395327887;443;18;
riihimaa;1996;8;Japan;Chymomyza;costata;Diptera;global average; Sapporo;43.061944;141.354167;6;4.70988134;443;19.5;
riihimaa;1996;8;Japan;Chymomyza;costata;Diptera;global average; Sapporo;43.061944;141.354167;6;3.492630556;443;22;
riihimaa;1996;8;Japan;Chymomyza;costata;Diptera;global average; Sapporo;43.061944;141.354167;6;3.621723531;443;24;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Sodankyla;67.416667;26.6;8;99.93762054;443;12;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Sodankyla;67.416667;26.6;8;99.83577021;443;13.5;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Sodankyla;67.416667;26.6;8;99.89366082;443;15;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Sodankyla;67.416667;26.6;8;99.95356368;443;16.5;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Sodankyla;67.416667;26.6;8;99.86177455;443;18;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Sodankyla;67.416667;26.6;8;99.98204462;443;19.5;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Sodankyla;67.416667;26.6;8;72.42208759;443;22;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Sodankyla;67.416667;26.6;8;71.76656151;443;24;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Varkaus;62.316667;27.916667;8;100.0321958;443;12;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Varkaus;62.316667;27.916667;8;99.77462905;443;13.5;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Varkaus;62.316667;27.916667;8;99.83654415;443;15;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Varkaus;62.316667;27.916667;8;99.89041028;443;16.5;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Varkaus;62.316667;27.916667;8;99.95232538;443;18;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Varkaus;62.316667;27.916667;8;30.26193181;443;19.5;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Varkaus;62.316667;27.916667;8;1.284428663;443;22;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average; Varkaus;62.316667;27.916667;8;0.157728707;443;24;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average;Kuusamo1;65.966667;29.166667;7;100.3058104;221;16;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average;Kuusamo1;65.966667;29.166667;7;100.1529052;221;18;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average;Kuusamo1;65.966667;29.166667;7;100.4587156;221;19.5;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average;Kuusamo1;65.966667;29.166667;7;99.3883792;221;20;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average;Kuusamo1;65.966667;29.166667;7;93.42507645;221;21;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average;Kuusamo1;65.966667;29.166667;7;93.57798165;221;22;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average;Kuusamo1;65.966667;29.166667;7;96.48318043;221;24;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average;Kuusamo2;65.966667;29.166667;7;100;221;16;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average;Kuusamo2;65.966667;29.166667;7;100.3058104;221;18;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average;Kuusamo2;65.966667;29.166667;7;100.4587156;221;19.5;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average;Kuusamo2;65.966667;29.166667;7;88.0733945;221;20;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average;Kuusamo2;65.966667;29.166667;7;72.62996942;221;21;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average;Kuusamo2;65.966667;29.166667;7;71.55963303;221;22;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average;Kuusamo2;65.966667;29.166667;7;72.47706422;221;24;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average;Kuusamo3;65.966667;29.166667;7;100.3058104;221;16;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average;Kuusamo3;65.966667;29.166667;7;100.3058104;221;18;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average;Kuusamo3;65.966667;29.166667;7;100.4587156;221;19.5;
riihimaa;1996;8;Europe;Chymomyza;costata;Diptera;global average;Kuusamo3;65.966667;29.166667;7;96.33027523;221;20;
